order_id,customer_id,product_id,quantity,unit_price,region,status,order_date,ingest_date,line_item_seq
9158,5240,283,7,169.57,LATAM,PROCESSING,2026-01-03,2026-01-01,1
9159,4779,85,4,154.46,NA,PLACED,2026-01-05,2026-01-01,1
9160,4207,377,9,58.95,LATAM,DELIVERED,2026-01-02,2026-01-01,1
9161,5693,77,4,85.31,EU,PLACED,2026-01-02,2026-01-01,1
9162,3328,89,4,28.72,APAC,PLACED,2026-01-01,2026-01-01,1
9163,1446,34,1,220.96,APAC,CANCELLED,2026-01-01,2026-01-01,1
9164,156,298,5,239.44,NA,PLACED,2026-01-04,2026-01-01,1
9165,3257,320,8,48.02,EU,DELIVERED,2026-01-04,2026-01-01,1
9166,6697,236,9,43.28,NA,PLACED,2026-01-05,2026-01-01,1
9167,4809,48,2,168.56,EU,SHIPPED,2026-01-01,2026-01-01,1
9168,7129,17,1,182.3,EU,PLACED,2026-01-01,2026-01-01,1
9169,7730,149,9,160.2,LATAM,PLACED,2026-01-04,2026-01-01,1
9170,3674,271,3,209.45,NA,DELIVERED,2026-01-04,2026-01-01,1
9171,7405,26,3,36.57,LATAM,PLACED,2026-01-04,2026-01-01,1
9172,1882,417,8,221.04,EU,DELIVERED,2026-01-02,2026-01-01,1
9173,7613,99,8,206.44,NA,PROCESSING,2026-01-03,2026-01-01,1
9174,1527,346,9,109.67,APAC,PLACED,2026-01-03,2026-01-01,1
9175,3397,140,4,90.47,EU,SHIPPED,2026-01-01,2026-01-01,1
9176,4031,22,9,150.51,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9177,3449,458,3,126.5,APAC,DELIVERED,2026-01-04,2026-01-01,1
9178,6993,457,3,221.01,APAC,SHIPPED,2026-01-01,2026-01-01,1
9179,1818,228,9,23.53,LATAM,SHIPPED,2026-01-02,2026-01-01,1
9180,503,354,1,138.96,EU,PLACED,2026-01-05,2026-01-01,1
9181,5786,213,1,187.04,NA,SHIPPED,2026-01-02,2026-01-01,1
9182,1899,353,4,90.97,APAC,PLACED,2026-01-01,2026-01-01,1
9183,457,74,2,151.88,EU,PROCESSING,2026-01-03,2026-01-01,1
9184,2455,429,5,55.03,LATAM,CANCELLED,2026-01-04,2026-01-01,1
9185,4788,391,6,195.46,NA,SHIPPED,2026-01-05,2026-01-01,1
9186,5115,251,2,71.09,NA,DELIVERED,2026-01-02,2026-01-01,1
9187,7256,191,1,245.04,LATAM,PLACED,2026-01-01,2026-01-01,1
9188,5225,28,3,25.39,NA,PLACED,2026-01-01,2026-01-01,1
9189,1609,466,6,62.27,EU,PLACED,2026-01-04,2026-01-01,1
9190,3530,463,1,20.69,APAC,SHIPPED,2026-01-01,2026-01-01,1
9191,7028,296,4,245.95,APAC,PROCESSING,2026-01-01,2026-01-01,1
9192,966,94,8,25.22,APAC,DELIVERED,2026-01-04,2026-01-01,1
9193,6020,473,9,95.28,APAC,DELIVERED,2026-01-05,2026-01-01,1
9194,257,445,9,79.98,APAC,PLACED,2026-01-03,2026-01-01,1
9195,1158,306,7,75.45,APAC,SHIPPED,2026-01-03,2026-01-01,1
9196,952,370,7,241.85,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9197,7654,365,4,219.42,APAC,PROCESSING,2026-01-05,2026-01-01,1
9198,7453,94,7,84.78,APAC,PLACED,2026-01-02,2026-01-01,1
9199,1772,464,2,170.37,APAC,PLACED,2026-01-03,2026-01-01,1
9200,4483,266,8,40.15,LATAM,PROCESSING,2026-01-04,2026-01-01,1
9201,7040,281,2,140.02,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9202,621,396,4,216.84,APAC,PROCESSING,2026-01-03,2026-01-01,1
9203,6488,488,1,233.38,NA,DELIVERED,2026-01-05,2026-01-01,1
9204,4522,375,1,102.2,EU,PLACED,2026-01-03,2026-01-01,1
9205,3209,1,7,65.77,EU,DELIVERED,2026-01-05,2026-01-01,1
9206,849,73,9,60.57,NA,SHIPPED,2026-01-05,2026-01-01,1
9207,6891,212,1,161.22,NA,PROCESSING,2026-01-05,2026-01-01,1
9208,3643,294,5,100.37,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9209,4390,82,1,61.9,EU,DELIVERED,2026-01-04,2026-01-01,1
9210,3114,221,7,155.95,APAC,DELIVERED,2026-01-03,2026-01-01,1
9211,1784,165,6,159.48,EU,PROCESSING,2026-01-04,2026-01-01,1
9212,5170,443,2,22.41,NA,PROCESSING,2026-01-01,2026-01-01,1
9213,782,369,8,244.3,EU,SHIPPED,2026-01-03,2026-01-01,1
9214,3966,396,5,115.94,LATAM,CANCELLED,2026-01-04,2026-01-01,1
9215,5988,421,6,202.02,EU,PROCESSING,2026-01-04,2026-01-01,1
9216,5293,96,4,87.5,LATAM,CANCELLED,2026-01-01,2026-01-01,1
9217,289,12,3,175.42,EU,PLACED,2026-01-05,2026-01-01,1
9218,1940,56,8,89.11,NA,PROCESSING,2026-01-03,2026-01-01,1
9219,5282,357,7,53.35,LATAM,PLACED,2026-01-03,2026-01-01,1
9220,2627,423,7,129.28,EU,PROCESSING,2026-01-01,2026-01-01,1
9221,3412,204,2,25.64,LATAM,CANCELLED,2026-01-05,2026-01-01,1
9222,323,440,3,136.26,EU,PROCESSING,2026-01-03,2026-01-01,1
9223,2374,481,1,46.42,LATAM,DELIVERED,2026-01-03,2026-01-01,1
9224,2781,312,5,14.05,NA,PLACED,2026-01-03,2026-01-01,1
9225,7335,107,7,192.01,EU,DELIVERED,2026-01-05,2026-01-01,1
9226,7851,416,3,153.35,LATAM,PROCESSING,2026-01-01,2026-01-01,1
9227,2783,33,9,172.5,APAC,PROCESSING,2026-01-03,2026-01-01,1
9228,4263,408,8,246.27,LATAM,PROCESSING,2026-01-04,2026-01-01,1
9229,3441,159,3,144.9,APAC,PROCESSING,2026-01-05,2026-01-01,1
9230,4181,190,8,78.19,EU,DELIVERED,2026-01-02,2026-01-01,1
9231,4211,495,1,24.94,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9232,3884,478,4,120.48,LATAM,SHIPPED,2026-01-04,2026-01-01,1
9233,6017,474,9,8.61,EU,SHIPPED,2026-01-03,2026-01-01,1
9234,865,2,5,51.2,NA,DELIVERED,2026-01-02,2026-01-01,1
9235,7218,52,6,146.09,EU,PLACED,2026-01-01,2026-01-01,1
9236,4554,81,7,218.78,APAC,DELIVERED,2026-01-05,2026-01-01,1
9237,372,129,5,224.34,NA,PROCESSING,2026-01-02,2026-01-01,1
9238,7998,308,8,167.76,NA,PLACED,2026-01-02,2026-01-01,1
9239,5338,351,8,153.28,LATAM,DELIVERED,2026-01-04,2026-01-01,1
9240,4355,380,7,131.8,NA,PLACED,2026-01-01,2026-01-01,1
9241,1998,93,9,100.94,EU,PROCESSING,2026-01-04,2026-01-01,1
9242,7816,459,3,148.62,APAC,PLACED,2026-01-04,2026-01-01,1
9243,2864,493,7,112.44,LATAM,PLACED,2026-01-03,2026-01-01,1
9244,7538,132,6,207.96,NA,PLACED,2026-01-05,2026-01-01,1
9245,7264,356,1,57.87,NA,SHIPPED,2026-01-02,2026-01-01,1
9246,7849,8,6,91.58,APAC,PROCESSING,2026-01-01,2026-01-01,1
9247,5595,356,1,96.04,NA,PROCESSING,2026-01-05,2026-01-01,1
9248,5945,431,8,164.23,LATAM,PLACED,2026-01-05,2026-01-01,1
9249,4321,149,6,217.02,NA,SHIPPED,2026-01-01,2026-01-01,1
9250,5461,331,6,131.35,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9251,3930,396,7,229.99,APAC,SHIPPED,2026-01-03,2026-01-01,1
9252,5966,218,5,5.54,NA,PROCESSING,2026-01-05,2026-01-01,1
9253,7595,347,3,241.17,NA,PROCESSING,2026-01-03,2026-01-01,1
9254,2532,290,2,248.5,EU,DELIVERED,2026-01-02,2026-01-01,1
9255,3356,202,8,31.06,LATAM,SHIPPED,2026-01-02,2026-01-01,1
9256,4444,250,6,157.46,NA,DELIVERED,2026-01-04,2026-01-01,1
9257,6485,457,2,27.92,NA,PROCESSING,2026-01-03,2026-01-01,1
9258,6000,359,5,69.19,NA,DELIVERED,2026-01-02,2026-01-01,1
9259,4795,333,7,22.81,NA,DELIVERED,2026-01-05,2026-01-01,1
9260,6121,204,3,211.58,APAC,PROCESSING,2026-01-01,2026-01-01,1
9261,1398,81,8,199.65,NA,SHIPPED,2026-01-01,2026-01-01,1
9262,413,68,6,82.4,NA,PLACED,2026-01-03,2026-01-01,1
9263,5102,64,2,147.95,NA,PLACED,2026-01-04,2026-01-01,1
9264,7974,103,7,36.51,EU,PROCESSING,2026-01-05,2026-01-01,1
9265,1442,28,5,72.12,NA,PLACED,2026-01-03,2026-01-01,1
9266,2881,297,7,174.54,NA,DELIVERED,2026-01-01,2026-01-01,1
9267,7060,84,7,16.29,NA,PROCESSING,2026-01-03,2026-01-01,1
9268,4378,455,3,84.15,EU,PROCESSING,2026-01-05,2026-01-01,1
9269,1267,72,2,67.66,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9270,6683,483,4,157.37,LATAM,SHIPPED,2026-01-05,2026-01-01,1
9271,4759,477,8,151.05,EU,SHIPPED,2026-01-02,2026-01-01,1
9272,4295,303,3,180.58,EU,PLACED,2026-01-02,2026-01-01,1
9273,2838,271,2,248.47,APAC,DELIVERED,2026-01-02,2026-01-01,1
9274,1455,351,3,231.98,EU,PLACED,2026-01-03,2026-01-01,1
9275,7653,204,1,100.66,EU,PLACED,2026-01-01,2026-01-01,1
9276,4323,149,6,66.51,NA,SHIPPED,2026-01-03,2026-01-01,1
9277,1007,48,5,199.33,NA,PLACED,2026-01-01,2026-01-01,1
9278,1220,464,4,168.2,EU,PROCESSING,2026-01-05,2026-01-01,1
9279,4829,167,7,66.16,EU,SHIPPED,2026-01-04,2026-01-01,1
9280,2917,288,3,53.56,EU,SHIPPED,2026-01-05,2026-01-01,1
9281,228,6,6,58.04,APAC,PROCESSING,2026-01-03,2026-01-01,1
9282,6211,344,2,207.7,NA,PROCESSING,2026-01-03,2026-01-01,1
9283,5445,352,2,192.28,NA,PLACED,2026-01-01,2026-01-01,1
9284,2386,402,6,59.91,EU,PLACED,2026-01-03,2026-01-01,1
9285,4706,184,3,150.07,NA,PLACED,2026-01-02,2026-01-01,1
9286,1551,364,3,129.47,LATAM,PROCESSING,2026-01-03,2026-01-01,1
9287,3058,458,7,90.73,APAC,DELIVERED,2026-01-01,2026-01-01,1
9288,1918,221,1,100.74,LATAM,PROCESSING,2026-01-01,2026-01-01,1
9289,114,9,6,179.93,NA,SHIPPED,2026-01-02,2026-01-01,1
9290,2152,397,2,102.5,EU,PLACED,2026-01-01,2026-01-01,1
9291,428,243,7,211.3,EU,PLACED,2026-01-04,2026-01-01,1
9292,4599,27,2,202.88,LATAM,SHIPPED,2026-01-05,2026-01-01,1
9293,6121,101,3,48.99,NA,PROCESSING,2026-01-03,2026-01-01,1
9294,3379,136,9,182.24,LATAM,PROCESSING,2026-01-04,2026-01-01,1
9295,1217,181,6,213.56,EU,PROCESSING,2026-01-03,2026-01-01,1
9296,6358,66,2,201.63,APAC,PLACED,2026-01-04,2026-01-01,1
9297,1945,234,9,17.74,EU,PLACED,2026-01-03,2026-01-01,1
9298,957,4,5,15.8,APAC,DELIVERED,2026-01-02,2026-01-01,1
9299,145,458,6,128.43,LATAM,PLACED,2026-01-01,2026-01-01,1
9300,609,270,7,220.22,EU,SHIPPED,2026-01-01,2026-01-01,1
9301,5684,25,3,72.75,APAC,DELIVERED,2026-01-02,2026-01-01,1
9302,2106,169,4,39.55,NA,DELIVERED,2026-01-04,2026-01-01,1
9303,7889,462,8,7.2,APAC,PROCESSING,2026-01-05,2026-01-01,1
9304,5817,202,9,237.25,EU,PLACED,2026-01-04,2026-01-01,1
9305,4774,200,5,77.08,EU,SHIPPED,2026-01-01,2026-01-01,1
9306,6725,134,6,149.96,EU,PLACED,2026-01-05,2026-01-01,1
9307,4219,261,3,194.93,EU,SHIPPED,2026-01-03,2026-01-01,1
9308,6693,405,7,114.84,LATAM,DELIVERED,2026-01-05,2026-01-01,1
9309,2283,177,8,184.45,NA,PLACED,2026-01-04,2026-01-01,1
9310,2539,407,6,122.72,EU,SHIPPED,2026-01-02,2026-01-01,1
9311,6219,37,5,158.91,LATAM,DELIVERED,2026-01-03,2026-01-01,1
9312,6092,83,8,198.48,EU,PROCESSING,2026-01-04,2026-01-01,1
9313,5740,309,2,208.63,EU,DELIVERED,2026-01-03,2026-01-01,1
9314,1954,177,1,133.61,APAC,SHIPPED,2026-01-05,2026-01-01,1
9315,1827,212,4,46.35,NA,SHIPPED,2026-01-01,2026-01-01,1
9316,4028,127,3,123.03,NA,DELIVERED,2026-01-04,2026-01-01,1
9317,2343,138,5,165.37,LATAM,PLACED,2026-01-02,2026-01-01,1
9318,500,210,8,234.42,APAC,PLACED,2026-01-05,2026-01-01,1
9319,2734,404,1,203.62,LATAM,PLACED,2026-01-04,2026-01-01,1
9320,5238,432,2,182.03,EU,PROCESSING,2026-01-02,2026-01-01,1
9321,6800,267,6,80.82,LATAM,PLACED,2026-01-04,2026-01-01,1
9322,4440,79,1,225.95,NA,SHIPPED,2026-01-05,2026-01-01,1
9323,6303,96,7,125.3,LATAM,DELIVERED,2026-01-04,2026-01-01,1
9324,4878,139,5,30.05,LATAM,SHIPPED,2026-01-03,2026-01-01,1
9325,5873,244,7,37.68,APAC,PROCESSING,2026-01-05,2026-01-01,1
9326,47,221,4,16.23,APAC,PROCESSING,2026-01-04,2026-01-01,1
9327,6048,488,6,96.42,APAC,PLACED,2026-01-01,2026-01-01,1
9328,6507,295,2,101.83,NA,DELIVERED,2026-01-04,2026-01-01,1
9329,7501,385,3,98.7,NA,PROCESSING,2026-01-03,2026-01-01,1
9330,4710,64,1,40.13,NA,PROCESSING,2026-01-02,2026-01-01,1
9331,4881,47,6,152.31,EU,PLACED,2026-01-02,2026-01-01,1
9332,7148,347,9,163.79,EU,SHIPPED,2026-01-02,2026-01-01,1
9333,5500,483,1,49.84,EU,SHIPPED,2026-01-01,2026-01-01,1
9334,5244,136,6,234.29,EU,SHIPPED,2026-01-03,2026-01-01,1
9335,7864,76,7,226.8,NA,PROCESSING,2026-01-05,2026-01-01,1
9336,1188,126,4,71.12,NA,PLACED,2026-01-02,2026-01-01,1
9337,7029,348,5,160.17,APAC,PLACED,2026-01-03,2026-01-01,1
9338,4266,304,2,41.37,LATAM,PLACED,2026-01-04,2026-01-01,1
9339,594,467,6,74.22,NA,PROCESSING,2026-01-01,2026-01-01,1
9340,7315,477,4,146.56,LATAM,PROCESSING,2026-01-03,2026-01-01,1
9341,1671,106,1,192.12,LATAM,SHIPPED,2026-01-03,2026-01-01,1
9342,2871,362,1,217.92,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9343,512,466,9,213.94,LATAM,SHIPPED,2026-01-03,2026-01-01,1
9344,5278,382,2,216.46,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9345,5452,226,3,165.55,NA,PROCESSING,2026-01-01,2026-01-01,1
9346,5323,115,1,103.09,EU,CANCELLED,2026-01-01,2026-01-01,1
9347,1144,403,3,58.45,NA,PROCESSING,2026-01-04,2026-01-01,1
9348,2077,88,6,208.81,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9349,3011,226,9,18.41,NA,PLACED,2026-01-05,2026-01-01,1
9350,2210,480,4,129.96,NA,SHIPPED,2026-01-02,2026-01-01,1
9351,3746,322,4,81.13,EU,PROCESSING,2026-01-02,2026-01-01,1
9352,3039,64,6,45.32,APAC,PLACED,2026-01-04,2026-01-01,1
9353,7682,352,1,108.87,EU,PROCESSING,2026-01-01,2026-01-01,1
9354,559,328,3,153.97,APAC,PLACED,2026-01-02,2026-01-01,1
9355,6244,109,2,38.69,NA,PLACED,2026-01-03,2026-01-01,1
9356,1760,381,7,215.75,EU,DELIVERED,2026-01-01,2026-01-01,1
9357,6201,446,2,28.27,APAC,SHIPPED,2026-01-03,2026-01-01,1
9358,3706,437,4,108.19,NA,PLACED,2026-01-05,2026-01-01,1
9359,6627,201,4,223.95,APAC,PLACED,2026-01-01,2026-01-01,1
9360,5265,407,7,106.02,NA,SHIPPED,2026-01-04,2026-01-01,1
9361,7010,375,2,200.81,APAC,SHIPPED,2026-01-05,2026-01-01,1
9362,3226,285,4,219.0,NA,DELIVERED,2026-01-05,2026-01-01,1
9363,1405,71,3,14.38,NA,PLACED,2026-01-03,2026-01-01,1
9364,2698,389,9,207.83,EU,PROCESSING,2026-01-05,2026-01-01,1
9365,6183,296,5,70.66,NA,DELIVERED,2026-01-02,2026-01-01,1
9366,7945,160,7,21.25,APAC,PROCESSING,2026-01-01,2026-01-01,1
9367,1817,360,6,187.99,APAC,PLACED,2026-01-02,2026-01-01,1
9368,5268,259,8,220.38,LATAM,DELIVERED,2026-01-03,2026-01-01,1
9369,5647,10,7,246.85,APAC,DELIVERED,2026-01-03,2026-01-01,1
9370,3304,446,9,200.2,EU,PROCESSING,2026-01-01,2026-01-01,1
9371,2161,168,9,158.8,LATAM,PLACED,2026-01-05,2026-01-01,1
9372,3931,117,4,220.6,EU,PROCESSING,2026-01-04,2026-01-01,1
9373,651,349,4,201.3,APAC,SHIPPED,2026-01-03,2026-01-01,1
9374,5776,429,4,103.08,EU,DELIVERED,2026-01-01,2026-01-01,1
9375,5598,83,9,216.09,EU,DELIVERED,2026-01-04,2026-01-01,1
9376,5526,345,6,6.11,EU,PROCESSING,2026-01-05,2026-01-01,1
9377,7320,468,3,128.61,APAC,PROCESSING,2026-01-03,2026-01-01,1
9378,5362,239,5,96.13,NA,PLACED,2026-01-01,2026-01-01,1
9379,5592,486,4,132.36,LATAM,PLACED,2026-01-01,2026-01-01,1
9380,6052,174,5,165.78,APAC,DELIVERED,2026-01-01,2026-01-01,1
9381,4498,330,8,222.45,APAC,SHIPPED,2026-01-03,2026-01-01,1
9382,5780,179,8,16.6,APAC,PLACED,2026-01-04,2026-01-01,1
9383,3336,139,6,83.57,APAC,PLACED,2026-01-01,2026-01-01,1
9384,3855,206,8,151.57,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9385,1613,179,8,151.97,NA,SHIPPED,2026-01-01,2026-01-01,1
9386,4068,479,6,146.59,EU,SHIPPED,2026-01-04,2026-01-01,1
9387,4477,389,3,151.36,LATAM,SHIPPED,2026-01-03,2026-01-01,1
9388,2126,107,9,238.6,APAC,DELIVERED,2026-01-01,2026-01-01,1
9389,7471,412,8,137.56,EU,SHIPPED,2026-01-01,2026-01-01,1
9390,2031,467,4,23.44,APAC,DELIVERED,2026-01-05,2026-01-01,1
9391,3288,33,5,26.77,APAC,PROCESSING,2026-01-05,2026-01-01,1
9392,4727,130,4,181.75,EU,PLACED,2026-01-01,2026-01-01,1
9393,2277,118,1,220.92,APAC,PLACED,2026-01-01,2026-01-01,1
9394,5272,93,7,164.67,EU,PLACED,2026-01-05,2026-01-01,1
9395,3887,82,5,40.99,APAC,SHIPPED,2026-01-04,2026-01-01,1
9396,5650,110,9,248.14,EU,SHIPPED,2026-01-02,2026-01-01,1
9397,4000,10,8,75.97,NA,PLACED,2026-01-02,2026-01-01,1
9398,7651,184,2,224.22,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9399,5588,230,2,31.27,EU,PLACED,2026-01-05,2026-01-01,1
9400,3754,399,9,183.79,APAC,DELIVERED,2026-01-03,2026-01-01,1
9401,1120,214,5,112.24,EU,PROCESSING,2026-01-03,2026-01-01,1
9402,2533,27,4,201.35,LATAM,SHIPPED,2026-01-02,2026-01-01,1
9403,677,411,7,67.38,LATAM,DELIVERED,2026-01-04,2026-01-01,1
9404,3055,470,9,153.08,APAC,PLACED,2026-01-02,2026-01-01,1
9405,7713,149,3,53.45,APAC,PLACED,2026-01-01,2026-01-01,1
9406,7553,415,2,98.86,APAC,PLACED,2026-01-04,2026-01-01,1
9407,1264,189,1,25.93,LATAM,PLACED,2026-01-03,2026-01-01,1
9408,7004,128,2,169.84,APAC,PLACED,2026-01-05,2026-01-01,1
9409,3995,482,8,183.09,EU,DELIVERED,2026-01-05,2026-01-01,1
9410,3345,454,6,167.97,NA,PLACED,2026-01-01,2026-01-01,1
9411,3118,269,3,213.86,EU,PROCESSING,2026-01-02,2026-01-01,1
9412,2639,424,8,25.24,APAC,PLACED,2026-01-01,2026-01-01,1
9413,7630,15,5,57.43,APAC,DELIVERED,2026-01-05,2026-01-01,1
9414,3061,219,6,182.85,APAC,PLACED,2026-01-03,2026-01-01,1
9415,6495,380,7,34.06,APAC,PROCESSING,2026-01-05,2026-01-01,1
9416,4770,443,4,148.53,NA,CANCELLED,2026-01-04,2026-01-01,1
9417,2307,223,7,80.25,EU,DELIVERED,2026-01-05,2026-01-01,1
9418,6200,368,7,76.05,LATAM,PLACED,2026-01-05,2026-01-01,1
9419,7820,426,9,26.97,LATAM,PLACED,2026-01-04,2026-01-01,1
9420,7706,151,3,72.5,NA,SHIPPED,2026-01-02,2026-01-01,1
9421,3736,320,5,239.31,LATAM,PROCESSING,2026-01-05,2026-01-01,1
9422,5948,366,5,217.32,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9423,1082,99,9,100.43,LATAM,PLACED,2026-01-05,2026-01-01,1
9424,7615,310,8,15.76,LATAM,SHIPPED,2026-01-01,2026-01-01,1
9425,7394,8,6,151.94,NA,DELIVERED,2026-01-04,2026-01-01,1
9426,6408,97,8,157.66,LATAM,SHIPPED,2026-01-05,2026-01-01,1
9427,5883,156,1,91.14,EU,CANCELLED,2026-01-04,2026-01-01,1
9428,1228,71,6,204.23,NA,SHIPPED,2026-01-04,2026-01-01,1
9429,1481,484,4,184.2,EU,DELIVERED,2026-01-02,2026-01-01,1
9430,6682,491,4,84.7,NA,PLACED,2026-01-05,2026-01-01,1
9431,1902,397,7,94.36,APAC,PLACED,2026-01-01,2026-01-01,1
9432,3002,170,9,51.71,APAC,DELIVERED,2026-01-01,2026-01-01,1
9433,422,159,1,81.38,APAC,DELIVERED,2026-01-05,2026-01-01,1
9434,3121,13,4,221.62,EU,DELIVERED,2026-01-02,2026-01-01,1
9435,1835,291,6,17.04,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9436,2491,120,6,241.36,EU,PLACED,2026-01-02,2026-01-01,1
9437,5331,306,8,77.72,LATAM,CANCELLED,2026-01-01,2026-01-01,1
9438,4117,327,6,194.12,APAC,SHIPPED,2026-01-04,2026-01-01,1
9439,397,406,6,70.35,EU,PLACED,2026-01-02,2026-01-01,1
9440,6499,424,4,112.34,NA,DELIVERED,2026-01-01,2026-01-01,1
9441,6531,436,8,104.47,EU,PLACED,2026-01-01,2026-01-01,1
9442,1113,482,3,130.45,EU,PLACED,2026-01-04,2026-01-01,1
9443,2976,137,4,165.22,APAC,SHIPPED,2026-01-05,2026-01-01,1
9444,1813,416,3,59.65,NA,DELIVERED,2026-01-05,2026-01-01,1
9445,7694,483,1,80.8,APAC,PROCESSING,2026-01-02,2026-01-01,1
9446,2527,3,4,224.56,NA,PROCESSING,2026-01-02,2026-01-01,1
9447,3208,192,5,53.59,APAC,SHIPPED,2026-01-04,2026-01-01,1
9448,7,21,5,73.53,LATAM,PLACED,2026-01-02,2026-01-01,1
9449,4836,382,9,184.76,APAC,PROCESSING,2026-01-04,2026-01-01,1
9450,99,249,4,56.87,APAC,PROCESSING,2026-01-01,2026-01-01,1
9451,1491,77,2,139.28,EU,PLACED,2026-01-02,2026-01-01,1
9452,2747,353,7,75.31,NA,DELIVERED,2026-01-01,2026-01-01,1
9453,4226,420,9,103.56,EU,CANCELLED,2026-01-03,2026-01-01,1
9454,5445,266,4,207.18,NA,DELIVERED,2026-01-04,2026-01-01,1
9455,6828,228,4,66.65,APAC,PLACED,2026-01-03,2026-01-01,1
9456,5186,402,9,6.9,APAC,PLACED,2026-01-02,2026-01-01,1
9457,4114,223,4,161.55,EU,PROCESSING,2026-01-01,2026-01-01,1
9458,4815,237,5,225.64,LATAM,SHIPPED,2026-01-02,2026-01-01,1
9459,3216,488,1,150.6,NA,PLACED,2026-01-03,2026-01-01,1
9460,2316,257,2,139.62,EU,PLACED,2026-01-02,2026-01-01,1
9461,2412,415,7,21.55,NA,SHIPPED,2026-01-05,2026-01-01,1
9462,6460,410,8,38.59,EU,SHIPPED,2026-01-03,2026-01-01,1
9463,6628,464,9,62.06,EU,CANCELLED,2026-01-02,2026-01-01,1
9464,1494,38,6,5.9,LATAM,PROCESSING,2026-01-01,2026-01-01,1
9465,988,183,4,104.54,EU,SHIPPED,2026-01-02,2026-01-01,1
9466,6454,76,4,137.49,LATAM,SHIPPED,2026-01-01,2026-01-01,1
9467,5160,496,9,127.38,EU,PLACED,2026-01-05,2026-01-01,1
9468,6827,427,4,75.92,LATAM,DELIVERED,2026-01-02,2026-01-01,1
9469,4598,43,3,42.83,NA,DELIVERED,2026-01-05,2026-01-01,1
9470,7830,51,2,245.65,LATAM,PLACED,2026-01-03,2026-01-01,1
9471,2052,93,7,142.58,EU,PROCESSING,2026-01-01,2026-01-01,1
9472,4556,444,4,59.12,EU,PROCESSING,2026-01-03,2026-01-01,1
9473,7957,314,6,197.25,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9474,3035,60,4,120.52,APAC,SHIPPED,2026-01-05,2026-01-01,1
9475,6551,204,1,56.36,LATAM,PLACED,2026-01-04,2026-01-01,1
9476,2218,5,9,184.67,LATAM,PROCESSING,2026-01-02,2026-01-01,1
9477,7003,42,1,185.23,NA,PLACED,2026-01-05,2026-01-01,1
9478,2857,258,3,215.0,LATAM,SHIPPED,2026-01-01,2026-01-01,1
9479,3472,444,3,13.45,EU,PROCESSING,2026-01-01,2026-01-01,1
9480,608,396,7,123.9,LATAM,DELIVERED,2026-01-01,2026-01-01,1
9481,2596,398,1,112.21,LATAM,PLACED,2026-01-01,2026-01-01,1
9482,5754,47,6,230.82,NA,PROCESSING,2026-01-02,2026-01-01,1
9483,1297,54,1,102.91,NA,SHIPPED,2026-01-03,2026-01-01,1
9484,6326,478,7,227.86,APAC,PLACED,2026-01-04,2026-01-01,1
9485,2514,35,4,243.47,EU,SHIPPED,2026-01-02,2026-01-01,1
9486,2395,47,1,240.67,NA,PLACED,2026-01-01,2026-01-01,1
9487,2951,380,8,232.25,LATAM,DELIVERED,2026-01-02,2026-01-01,1
9488,1910,17,6,60.67,EU,PLACED,2026-01-05,2026-01-01,1
9489,2473,387,5,188.0,EU,PROCESSING,2026-01-01,2026-01-01,1
9490,870,73,6,116.88,EU,PLACED,2026-01-04,2026-01-01,1
9491,7742,444,8,204.92,NA,PLACED,2026-01-01,2026-01-01,1
9492,2678,455,6,233.62,APAC,CANCELLED,2026-01-04,2026-01-01,1
9493,6484,320,2,164.22,NA,PROCESSING,2026-01-04,2026-01-01,1
9494,252,340,6,210.96,NA,PROCESSING,2026-01-03,2026-01-01,1
9495,3897,445,9,108.02,EU,PROCESSING,2026-01-03,2026-01-01,1
9496,99,332,1,203.33,LATAM,PLACED,2026-01-02,2026-01-01,1
9497,6639,7,2,47.58,EU,DELIVERED,2026-01-02,2026-01-01,1
9498,1313,477,3,8.17,LATAM,SHIPPED,2026-01-04,2026-01-01,1
9499,4859,374,5,144.11,NA,PROCESSING,2026-01-01,2026-01-01,1
9500,5658,318,6,156.35,EU,PLACED,2026-01-05,2026-01-01,1
9501,4696,413,3,112.75,LATAM,SHIPPED,2026-01-05,2026-01-01,1
9502,3864,122,8,72.7,APAC,PROCESSING,2026-01-01,2026-01-01,1
9503,7455,381,6,106.98,NA,PROCESSING,2026-01-01,2026-01-01,1
9504,6939,18,9,23.11,NA,PLACED,2026-01-03,2026-01-01,1
9505,5169,258,1,84.53,EU,DELIVERED,2026-01-05,2026-01-01,1
9506,585,176,3,187.0,APAC,PLACED,2026-01-04,2026-01-01,1
