order_id,customer_id,product_id,quantity,unit_price,region,status,order_date,ingest_date,line_item_seq
67293,246,342,9,180.62,EU,DELIVERED,2026-01-06,2026-01-02,1
67294,579,111,2,90.99,LATAM,PLACED,2026-01-09,2026-01-02,1
67295,3071,241,1,5.86,APAC,DELIVERED,2026-01-10,2026-01-02,1
67296,5451,344,1,215.0,LATAM,PLACED,2026-01-06,2026-01-02,1
67297,5977,274,1,192.83,EU,DELIVERED,2026-01-08,2026-01-02,1
67298,3219,339,6,6.84,APAC,PROCESSING,2026-01-08,2026-01-02,1
67299,1172,297,2,181.28,NA,SHIPPED,2026-01-07,2026-01-02,1
67300,6403,372,3,225.96,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67301,5230,274,8,133.41,LATAM,SHIPPED,2026-01-06,2026-01-02,1
67302,5049,425,1,147.31,NA,DELIVERED,2026-01-09,2026-01-02,1
67303,5728,339,1,217.32,LATAM,DELIVERED,2026-01-08,2026-01-02,1
67304,6623,118,4,54.58,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67305,5228,99,5,68.88,APAC,SHIPPED,2026-01-07,2026-01-02,1
67306,6763,289,2,175.18,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67307,643,434,2,230.24,LATAM,PROCESSING,2026-01-08,2026-01-02,1
67308,5597,273,9,64.98,NA,PLACED,2026-01-09,2026-01-02,1
67309,5145,249,7,120.52,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67310,6901,146,1,244.74,EU,PROCESSING,2026-01-07,2026-01-02,1
67311,338,453,4,9.17,APAC,PLACED,2026-01-06,2026-01-02,1
67312,5661,407,3,232.24,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67313,2481,18,8,50.35,NA,DELIVERED,2026-01-09,2026-01-02,1
67314,923,103,7,24.82,LATAM,PLACED,2026-01-09,2026-01-02,1
67315,2297,222,8,189.58,NA,SHIPPED,2026-01-06,2026-01-02,1
67316,5704,400,6,100.46,APAC,SHIPPED,2026-01-08,2026-01-02,1
67317,4948,300,4,244.04,LATAM,CANCELLED,2026-01-09,2026-01-02,1
67318,2774,128,6,154.68,NA,PROCESSING,2026-01-09,2026-01-02,1
67319,4382,265,1,127.98,EU,PROCESSING,2026-01-08,2026-01-02,1
67320,7360,267,3,111.5,APAC,DELIVERED,2026-01-06,2026-01-02,1
67321,3396,220,8,183.52,EU,SHIPPED,2026-01-08,2026-01-02,1
67322,1819,292,7,217.3,LATAM,PLACED,2026-01-07,2026-01-02,1
67323,2982,4,4,16.71,LATAM,SHIPPED,2026-01-08,2026-01-02,1
67324,2354,227,1,8.72,LATAM,PLACED,2026-01-10,2026-01-02,1
67325,3975,497,2,35.2,EU,DELIVERED,2026-01-10,2026-01-02,1
67326,3172,378,6,70.75,NA,SHIPPED,2026-01-06,2026-01-02,1
67327,2711,479,1,83.05,APAC,DELIVERED,2026-01-07,2026-01-02,1
67328,2062,420,6,42.14,EU,SHIPPED,2026-01-09,2026-01-02,1
67329,2320,136,9,163.92,LATAM,DELIVERED,2026-01-09,2026-01-02,1
67330,3237,484,1,189.39,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67331,5180,305,9,53.35,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67332,5157,15,7,72.01,NA,PLACED,2026-01-06,2026-01-02,1
67333,3937,389,4,38.2,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67334,5370,194,6,62.76,EU,DELIVERED,2026-01-06,2026-01-02,1
67335,3781,69,7,155.38,NA,DELIVERED,2026-01-08,2026-01-02,1
67336,5616,484,7,212.14,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67337,1060,394,7,12.21,APAC,PROCESSING,2026-01-07,2026-01-02,1
67338,7649,138,6,242.0,EU,PROCESSING,2026-01-06,2026-01-02,1
67339,5448,318,9,232.43,EU,PLACED,2026-01-10,2026-01-02,1
67340,7037,297,2,139.87,LATAM,DELIVERED,2026-01-07,2026-01-02,1
67341,3474,273,7,111.3,NA,DELIVERED,2026-01-09,2026-01-02,1
67342,4688,109,5,149.71,NA,SHIPPED,2026-01-06,2026-01-02,1
67343,2480,162,2,45.18,EU,DELIVERED,2026-01-07,2026-01-02,1
67344,2842,440,2,62.74,EU,PROCESSING,2026-01-07,2026-01-02,1
67345,6848,320,7,166.99,LATAM,SHIPPED,2026-01-10,2026-01-02,1
67346,2362,304,9,158.3,NA,PLACED,2026-01-08,2026-01-02,1
67347,2269,302,1,186.63,APAC,PROCESSING,2026-01-10,2026-01-02,1
67348,6406,434,4,230.39,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67349,2611,419,5,25.81,APAC,PLACED,2026-01-09,2026-01-02,1
67350,752,188,9,193.6,EU,PLACED,2026-01-06,2026-01-02,1
67351,7966,437,6,23.03,APAC,PLACED,2026-01-06,2026-01-02,1
67352,2042,269,6,134.12,APAC,DELIVERED,2026-01-07,2026-01-02,1
67353,4499,221,8,178.59,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67354,7137,82,8,70.18,APAC,DELIVERED,2026-01-10,2026-01-02,1
67355,3546,473,9,137.6,EU,PLACED,2026-01-07,2026-01-02,1
67356,2616,164,2,90.01,EU,PROCESSING,2026-01-10,2026-01-02,1
67357,6981,388,8,203.7,NA,PLACED,2026-01-08,2026-01-02,1
67358,412,19,4,111.24,NA,SHIPPED,2026-01-08,2026-01-02,1
67359,4891,325,8,149.58,EU,PROCESSING,2026-01-07,2026-01-02,1
67360,4939,159,4,104.61,APAC,PLACED,2026-01-07,2026-01-02,1
67361,4169,377,4,101.94,APAC,DELIVERED,2026-01-06,2026-01-02,1
67362,7495,447,4,75.01,NA,PROCESSING,2026-01-06,2026-01-02,1
67363,6824,81,5,233.49,APAC,PROCESSING,2026-01-10,2026-01-02,1
67364,689,467,2,224.9,NA,DELIVERED,2026-01-08,2026-01-02,1
67365,1104,422,6,86.31,EU,PLACED,2026-01-07,2026-01-02,1
67366,6350,441,8,171.34,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67367,91,27,9,183.95,NA,PLACED,2026-01-09,2026-01-02,1
67368,5202,195,1,164.66,APAC,PLACED,2026-01-08,2026-01-02,1
67369,2366,292,3,132.71,APAC,PROCESSING,2026-01-10,2026-01-02,1
67370,7592,242,6,9.02,EU,PROCESSING,2026-01-07,2026-01-02,1
67371,6211,268,3,24.24,NA,DELIVERED,2026-01-07,2026-01-02,1
67372,3340,28,4,212.94,APAC,DELIVERED,2026-01-10,2026-01-02,1
67373,5749,43,8,185.14,LATAM,PLACED,2026-01-07,2026-01-02,1
67374,4250,196,8,111.62,APAC,SHIPPED,2026-01-08,2026-01-02,1
67375,984,312,7,249.07,NA,SHIPPED,2026-01-10,2026-01-02,1
67376,4339,172,5,12.92,LATAM,DELIVERED,2026-01-08,2026-01-02,1
67377,1073,431,4,6.06,EU,DELIVERED,2026-01-06,2026-01-02,1
67378,2889,136,4,161.4,APAC,PROCESSING,2026-01-07,2026-01-02,1
67379,3577,329,8,112.18,EU,PROCESSING,2026-01-06,2026-01-02,1
67380,7467,128,4,94.53,NA,PLACED,2026-01-06,2026-01-02,1
67381,577,357,7,140.29,APAC,SHIPPED,2026-01-08,2026-01-02,1
67382,3846,342,1,82.09,LATAM,CANCELLED,2026-01-10,2026-01-02,1
67383,6560,165,9,33.06,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67384,6261,25,2,144.92,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67385,7427,175,9,48.63,NA,DELIVERED,2026-01-08,2026-01-02,1
67386,2910,429,5,220.33,APAC,PROCESSING,2026-01-10,2026-01-02,1
67387,4796,120,1,189.43,NA,PLACED,2026-01-06,2026-01-02,1
67388,7002,168,5,97.41,NA,PROCESSING,2026-01-10,2026-01-02,1
67389,6498,415,8,162.61,EU,DELIVERED,2026-01-07,2026-01-02,1
67390,2042,110,9,123.68,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67391,5960,141,2,11.22,EU,PLACED,2026-01-10,2026-01-02,1
67392,414,204,6,62.46,LATAM,PLACED,2026-01-08,2026-01-02,1
67393,1966,185,6,54.22,APAC,DELIVERED,2026-01-08,2026-01-02,1
67394,1000,2,2,230.84,LATAM,PROCESSING,2026-01-08,2026-01-02,1
67395,4440,186,7,222.63,APAC,DELIVERED,2026-01-07,2026-01-02,1
67396,4515,433,4,138.74,LATAM,PLACED,2026-01-08,2026-01-02,1
67397,7880,34,2,164.77,EU,CANCELLED,2026-01-08,2026-01-02,1
67398,1824,269,4,133.31,LATAM,PLACED,2026-01-06,2026-01-02,1
67399,6254,272,8,88.46,APAC,PLACED,2026-01-06,2026-01-02,1
67400,780,285,2,193.97,NA,SHIPPED,2026-01-08,2026-01-02,1
67401,4779,175,7,183.65,EU,SHIPPED,2026-01-06,2026-01-02,1
67402,5807,149,9,117.16,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67403,1791,209,4,70.84,NA,SHIPPED,2026-01-08,2026-01-02,1
67404,5650,408,2,125.16,EU,SHIPPED,2026-01-09,2026-01-02,1
67405,1926,12,2,214.42,EU,PLACED,2026-01-10,2026-01-02,1
67406,2046,153,4,85.71,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67407,2676,220,4,197.27,APAC,DELIVERED,2026-01-10,2026-01-02,1
67408,4567,20,2,226.12,EU,PROCESSING,2026-01-06,2026-01-02,1
67409,6030,9,2,79.39,EU,PLACED,2026-01-08,2026-01-02,1
67410,3015,374,3,248.44,EU,PLACED,2026-01-09,2026-01-02,1
67411,3246,195,5,88.14,EU,PROCESSING,2026-01-09,2026-01-02,1
67412,6930,464,8,222.49,APAC,SHIPPED,2026-01-09,2026-01-02,1
67413,3902,432,8,43.37,NA,DELIVERED,2026-01-10,2026-01-02,1
67414,6160,331,8,152.31,LATAM,PLACED,2026-01-10,2026-01-02,1
67415,7432,149,6,86.06,EU,PROCESSING,2026-01-07,2026-01-02,1
67416,7270,5,9,80.22,NA,PROCESSING,2026-01-06,2026-01-02,1
67417,6862,377,7,227.57,LATAM,SHIPPED,2026-01-06,2026-01-02,1
67418,7281,485,6,234.89,APAC,PROCESSING,2026-01-07,2026-01-02,1
67419,5387,295,1,27.65,LATAM,PLACED,2026-01-06,2026-01-02,1
67420,6415,231,4,219.0,LATAM,SHIPPED,2026-01-10,2026-01-02,1
67421,4130,134,4,139.33,LATAM,CANCELLED,2026-01-08,2026-01-02,1
67422,6625,128,8,132.65,LATAM,DELIVERED,2026-01-06,2026-01-02,1
67423,2472,477,5,36.33,APAC,DELIVERED,2026-01-10,2026-01-02,1
67424,7338,258,4,219.95,NA,DELIVERED,2026-01-08,2026-01-02,1
67425,575,337,6,66.43,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67426,4202,118,6,116.0,LATAM,PLACED,2026-01-08,2026-01-02,1
67427,5690,105,7,13.83,EU,PLACED,2026-01-06,2026-01-02,1
67428,6891,493,4,159.64,LATAM,PLACED,2026-01-06,2026-01-02,1
67429,3914,331,2,108.73,LATAM,PLACED,2026-01-09,2026-01-02,1
67430,3504,367,2,24.28,NA,DELIVERED,2026-01-06,2026-01-02,1
67431,4015,325,8,187.56,EU,PROCESSING,2026-01-09,2026-01-02,1
67432,2048,75,9,198.63,NA,PLACED,2026-01-09,2026-01-02,1
67433,6929,158,4,244.25,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67434,5534,362,2,150.23,NA,PLACED,2026-01-06,2026-01-02,1
67435,888,174,3,206.16,APAC,SHIPPED,2026-01-07,2026-01-02,1
67436,1844,60,4,28.84,NA,DELIVERED,2026-01-10,2026-01-02,1
67437,6824,435,5,148.98,APAC,SHIPPED,2026-01-06,2026-01-02,1
67438,1457,61,6,194.78,LATAM,PROCESSING,2026-01-08,2026-01-02,1
67439,3314,266,9,90.01,LATAM,SHIPPED,2026-01-08,2026-01-02,1
67440,177,310,1,178.28,APAC,PLACED,2026-01-09,2026-01-02,1
67441,3060,146,1,23.45,LATAM,PROCESSING,2026-01-10,2026-01-02,1
67442,724,128,9,248.73,LATAM,DELIVERED,2026-01-07,2026-01-02,1
67443,3399,45,9,83.46,EU,CANCELLED,2026-01-06,2026-01-02,1
67444,3693,224,2,191.57,EU,DELIVERED,2026-01-08,2026-01-02,1
67445,7196,437,6,146.31,APAC,SHIPPED,2026-01-07,2026-01-02,1
67446,6790,280,2,128.99,APAC,PLACED,2026-01-06,2026-01-02,1
67447,1984,176,5,126.28,EU,PLACED,2026-01-09,2026-01-02,1
67448,7562,163,9,39.48,LATAM,PLACED,2026-01-08,2026-01-02,1
67449,7281,194,1,101.35,EU,DELIVERED,2026-01-06,2026-01-02,1
67450,3555,295,8,88.64,LATAM,PLACED,2026-01-09,2026-01-02,1
67451,3391,439,7,60.99,EU,PROCESSING,2026-01-09,2026-01-02,1
67452,4124,269,2,241.46,LATAM,PLACED,2026-01-08,2026-01-02,1
67453,6440,365,2,199.08,APAC,PLACED,2026-01-07,2026-01-02,1
67454,7886,93,2,177.35,LATAM,PLACED,2026-01-10,2026-01-02,1
67455,5553,265,7,138.39,APAC,PROCESSING,2026-01-10,2026-01-02,1
67456,6750,417,8,150.95,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67457,7411,467,9,190.44,NA,PROCESSING,2026-01-10,2026-01-02,1
67458,6849,298,3,87.26,EU,PROCESSING,2026-01-08,2026-01-02,1
67459,3668,56,7,86.84,APAC,PROCESSING,2026-01-09,2026-01-02,1
67460,7977,427,5,14.24,LATAM,PLACED,2026-01-10,2026-01-02,1
67461,7724,49,4,76.47,EU,PROCESSING,2026-01-08,2026-01-02,1
67462,364,257,8,33.82,APAC,SHIPPED,2026-01-07,2026-01-02,1
67463,423,312,4,50.89,LATAM,PLACED,2026-01-10,2026-01-02,1
67464,5612,273,7,24.21,EU,PROCESSING,2026-01-06,2026-01-02,1
67465,3889,311,8,234.48,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67466,3476,217,9,98.66,NA,DELIVERED,2026-01-07,2026-01-02,1
67467,3660,330,2,177.94,APAC,PROCESSING,2026-01-08,2026-01-02,1
67468,1802,304,5,229.07,LATAM,DELIVERED,2026-01-06,2026-01-02,1
67469,1229,281,9,211.0,APAC,PROCESSING,2026-01-08,2026-01-02,1
67470,409,461,7,88.59,APAC,SHIPPED,2026-01-08,2026-01-02,1
67471,560,197,2,177.05,NA,DELIVERED,2026-01-10,2026-01-02,1
67472,300,426,9,91.41,LATAM,SHIPPED,2026-01-09,2026-01-02,1
67473,575,424,9,216.32,LATAM,DELIVERED,2026-01-06,2026-01-02,1
67474,5982,468,5,130.89,EU,SHIPPED,2026-01-10,2026-01-02,1
67475,6489,463,9,190.29,APAC,PLACED,2026-01-07,2026-01-02,1
67476,226,279,2,43.9,APAC,DELIVERED,2026-01-07,2026-01-02,1
67477,3977,354,4,172.02,APAC,PLACED,2026-01-09,2026-01-02,1
67478,7871,475,2,210.87,APAC,PLACED,2026-01-09,2026-01-02,1
67479,5310,360,7,163.84,NA,PLACED,2026-01-09,2026-01-02,1
67480,5325,93,8,133.17,APAC,DELIVERED,2026-01-09,2026-01-02,1
67481,1342,33,9,198.19,NA,PLACED,2026-01-07,2026-01-02,1
67482,3368,110,8,236.09,NA,PROCESSING,2026-01-06,2026-01-02,1
67483,6572,246,1,32.89,NA,PLACED,2026-01-06,2026-01-02,1
67484,7638,271,9,206.03,LATAM,SHIPPED,2026-01-09,2026-01-02,1
67485,627,478,3,154.7,NA,PLACED,2026-01-09,2026-01-02,1
67486,4401,339,4,108.22,EU,PLACED,2026-01-09,2026-01-02,1
67487,2403,50,5,5.49,EU,PROCESSING,2026-01-09,2026-01-02,1
67488,1859,250,5,193.23,EU,DELIVERED,2026-01-10,2026-01-02,1
67489,4003,242,5,108.44,LATAM,CANCELLED,2026-01-08,2026-01-02,1
67490,7407,185,7,204.19,APAC,DELIVERED,2026-01-09,2026-01-02,1
67491,6535,187,1,155.93,LATAM,DELIVERED,2026-01-07,2026-01-02,1
67492,5298,19,4,132.41,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67493,677,442,1,157.52,NA,PLACED,2026-01-06,2026-01-02,1
67494,6645,234,5,10.03,LATAM,SHIPPED,2026-01-10,2026-01-02,1
67495,2882,493,6,228.92,EU,DELIVERED,2026-01-07,2026-01-02,1
67496,5117,69,3,151.22,EU,DELIVERED,2026-01-06,2026-01-02,1
67497,3206,350,7,57.87,NA,SHIPPED,2026-01-06,2026-01-02,1
67498,7989,293,7,77.58,APAC,SHIPPED,2026-01-09,2026-01-02,1
67499,382,219,4,48.89,EU,SHIPPED,2026-01-09,2026-01-02,1
67500,5084,194,3,53.78,APAC,PLACED,2026-01-06,2026-01-02,1
67501,4571,377,3,72.72,LATAM,PLACED,2026-01-06,2026-01-02,1
67502,2197,93,2,95.85,NA,CANCELLED,2026-01-08,2026-01-02,1
67503,1822,11,1,143.17,NA,DELIVERED,2026-01-06,2026-01-02,1
67504,4226,421,5,74.92,LATAM,CANCELLED,2026-01-06,2026-01-02,1
67505,5728,359,7,215.16,APAC,SHIPPED,2026-01-09,2026-01-02,1
67506,892,31,4,95.06,APAC,PLACED,2026-01-08,2026-01-02,1
67507,3755,64,6,149.73,NA,SHIPPED,2026-01-07,2026-01-02,1
67508,508,173,1,19.44,EU,SHIPPED,2026-01-06,2026-01-02,1
67509,6907,15,8,116.67,EU,SHIPPED,2026-01-10,2026-01-02,1
67510,5443,454,7,39.35,LATAM,PLACED,2026-01-10,2026-01-02,1
67511,4381,121,5,44.4,EU,PLACED,2026-01-06,2026-01-02,1
67512,3085,240,9,153.57,LATAM,DELIVERED,2026-01-06,2026-01-02,1
67513,6369,349,2,159.76,LATAM,DELIVERED,2026-01-07,2026-01-02,1
67514,7620,276,8,114.32,APAC,PLACED,2026-01-06,2026-01-02,1
67515,6732,12,7,38.17,EU,PROCESSING,2026-01-06,2026-01-02,1
67516,91,60,5,150.03,NA,PLACED,2026-01-08,2026-01-02,1
67517,6833,356,7,132.07,LATAM,SHIPPED,2026-01-09,2026-01-02,1
67518,1829,233,8,123.19,EU,PLACED,2026-01-10,2026-01-02,1
67519,3962,140,1,29.9,EU,SHIPPED,2026-01-07,2026-01-02,1
67520,5817,312,1,105.3,EU,SHIPPED,2026-01-09,2026-01-02,1
67521,4690,301,9,105.7,APAC,SHIPPED,2026-01-08,2026-01-02,1
67522,2323,273,9,223.57,EU,PLACED,2026-01-08,2026-01-02,1
67523,2784,12,2,16.07,APAC,CANCELLED,2026-01-10,2026-01-02,1
67524,804,120,3,155.6,NA,SHIPPED,2026-01-06,2026-01-02,1
67525,3095,108,6,123.88,NA,PLACED,2026-01-08,2026-01-02,1
67526,7789,228,7,84.96,APAC,PROCESSING,2026-01-08,2026-01-02,1
67527,2242,271,3,65.11,APAC,PLACED,2026-01-09,2026-01-02,1
67528,7550,184,9,118.88,EU,PLACED,2026-01-10,2026-01-02,1
67529,5646,372,1,7.6,LATAM,PLACED,2026-01-10,2026-01-02,1
67530,4859,27,5,218.18,NA,SHIPPED,2026-01-10,2026-01-02,1
67531,3416,252,5,5.46,NA,PROCESSING,2026-01-06,2026-01-02,1
67532,1427,102,4,15.82,APAC,PLACED,2026-01-07,2026-01-02,1
67533,7444,483,7,59.96,NA,DELIVERED,2026-01-06,2026-01-02,1
67534,3366,402,1,41.32,EU,PROCESSING,2026-01-06,2026-01-02,1
67535,845,191,8,195.68,LATAM,SHIPPED,2026-01-06,2026-01-02,1
67536,5418,431,2,11.27,LATAM,PLACED,2026-01-09,2026-01-02,1
67537,4792,6,7,221.73,EU,DELIVERED,2026-01-10,2026-01-02,1
67538,3111,205,7,163.26,EU,PLACED,2026-01-09,2026-01-02,1
67539,1188,475,5,39.37,NA,SHIPPED,2026-01-07,2026-01-02,1
67540,1591,206,8,71.7,APAC,DELIVERED,2026-01-08,2026-01-02,1
67541,5361,135,4,17.27,EU,PROCESSING,2026-01-09,2026-01-02,1
67542,5388,423,4,141.62,NA,PLACED,2026-01-09,2026-01-02,1
67543,1726,233,9,147.82,EU,PLACED,2026-01-08,2026-01-02,1
67544,6525,493,5,83.76,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67545,896,347,6,72.62,APAC,SHIPPED,2026-01-08,2026-01-02,1
67546,4862,261,5,246.81,LATAM,CANCELLED,2026-01-06,2026-01-02,1
67547,5554,41,9,57.44,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67548,3201,272,1,217.05,NA,SHIPPED,2026-01-10,2026-01-02,1
67549,4285,225,5,172.65,NA,SHIPPED,2026-01-10,2026-01-02,1
67550,829,330,3,61.03,EU,PROCESSING,2026-01-09,2026-01-02,1
67551,3665,263,5,192.93,EU,SHIPPED,2026-01-07,2026-01-02,1
67552,5464,64,6,76.12,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67553,3674,304,9,238.8,NA,SHIPPED,2026-01-08,2026-01-02,1
67554,1056,122,8,41.51,EU,DELIVERED,2026-01-07,2026-01-02,1
67555,5358,173,3,5.39,LATAM,PLACED,2026-01-10,2026-01-02,1
67556,218,144,4,110.3,APAC,PROCESSING,2026-01-08,2026-01-02,1
67557,1004,372,5,178.91,APAC,SHIPPED,2026-01-10,2026-01-02,1
67558,3770,8,4,67.06,NA,SHIPPED,2026-01-06,2026-01-02,1
67559,4315,36,9,226.75,NA,PROCESSING,2026-01-06,2026-01-02,1
67560,1976,153,1,173.25,APAC,DELIVERED,2026-01-06,2026-01-02,1
67561,326,423,4,185.87,APAC,DELIVERED,2026-01-08,2026-01-02,1
67562,4668,21,7,183.37,EU,PROCESSING,2026-01-06,2026-01-02,1
67563,108,443,8,113.58,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67564,1882,341,2,64.95,LATAM,PROCESSING,2026-01-07,2026-01-02,1
67565,4827,297,3,53.33,LATAM,DELIVERED,2026-01-06,2026-01-02,1
67566,5598,15,8,54.01,NA,PROCESSING,2026-01-08,2026-01-02,1
67567,2289,93,4,72.65,APAC,SHIPPED,2026-01-07,2026-01-02,1
67568,4678,44,5,59.8,APAC,PROCESSING,2026-01-09,2026-01-02,1
67569,1975,253,7,206.7,APAC,DELIVERED,2026-01-08,2026-01-02,1
67570,5608,381,3,109.09,LATAM,DELIVERED,2026-01-08,2026-01-02,1
67571,4472,78,7,115.96,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67572,5729,413,5,122.3,APAC,SHIPPED,2026-01-08,2026-01-02,1
67573,1606,287,7,223.47,EU,PLACED,2026-01-09,2026-01-02,1
67574,4313,81,1,236.78,LATAM,PLACED,2026-01-07,2026-01-02,1
67575,2842,10,5,28.7,EU,PROCESSING,2026-01-06,2026-01-02,1
67576,1997,290,8,148.62,EU,CANCELLED,2026-01-10,2026-01-02,1
67577,5544,48,6,68.24,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67578,6458,413,7,194.76,EU,PROCESSING,2026-01-06,2026-01-02,1
67579,3971,301,1,203.67,APAC,PROCESSING,2026-01-09,2026-01-02,1
67580,4270,428,6,140.32,APAC,PROCESSING,2026-01-09,2026-01-02,1
67581,1698,361,4,32.27,NA,PLACED,2026-01-10,2026-01-02,1
67582,7771,164,4,108.46,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67583,2668,328,9,26.74,APAC,SHIPPED,2026-01-07,2026-01-02,1
67584,1781,426,6,140.88,NA,PROCESSING,2026-01-09,2026-01-02,1
67585,4080,117,5,27.06,NA,PROCESSING,2026-01-08,2026-01-02,1
67586,737,413,1,205.71,NA,PROCESSING,2026-01-07,2026-01-02,1
67587,3319,242,3,184.24,EU,SHIPPED,2026-01-06,2026-01-02,1
67588,914,335,2,12.1,NA,PROCESSING,2026-01-10,2026-01-02,1
67589,5531,385,5,159.5,APAC,PLACED,2026-01-06,2026-01-02,1
67590,3430,125,4,99.38,NA,SHIPPED,2026-01-08,2026-01-02,1
67591,5772,317,5,184.68,APAC,PROCESSING,2026-01-08,2026-01-02,1
67592,6660,109,2,5.5,EU,DELIVERED,2026-01-06,2026-01-02,1
67593,1333,202,7,176.05,EU,PLACED,2026-01-09,2026-01-02,1
67594,7424,83,3,131.84,APAC,PLACED,2026-01-07,2026-01-02,1
67595,5514,20,9,58.42,APAC,DELIVERED,2026-01-08,2026-01-02,1
67596,7333,343,2,155.86,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67597,4821,190,5,181.57,EU,SHIPPED,2026-01-09,2026-01-02,1
67598,113,139,6,102.63,APAC,PROCESSING,2026-01-06,2026-01-02,1
67599,5784,147,9,79.65,EU,PLACED,2026-01-07,2026-01-02,1
67600,2255,349,2,68.67,APAC,SHIPPED,2026-01-06,2026-01-02,1
67601,1902,422,5,98.83,EU,DELIVERED,2026-01-06,2026-01-02,1
67602,4396,444,6,54.69,APAC,DELIVERED,2026-01-09,2026-01-02,1
67603,1887,18,6,59.46,APAC,DELIVERED,2026-01-06,2026-01-02,1
67604,2751,343,6,183.33,APAC,PLACED,2026-01-09,2026-01-02,1
67605,1584,145,3,213.02,NA,PROCESSING,2026-01-08,2026-01-02,1
67606,640,442,7,147.26,APAC,PLACED,2026-01-07,2026-01-02,1
67607,206,190,3,153.42,LATAM,SHIPPED,2026-01-10,2026-01-02,1
67608,3056,218,7,41.11,EU,PROCESSING,2026-01-07,2026-01-02,1
67609,2983,48,5,132.45,LATAM,PROCESSING,2026-01-09,2026-01-02,1
67610,3337,423,1,65.04,NA,CANCELLED,2026-01-08,2026-01-02,1
67611,4843,474,5,44.03,LATAM,PROCESSING,2026-01-06,2026-01-02,1
67612,991,6,8,104.21,NA,PLACED,2026-01-06,2026-01-02,1
67613,374,178,6,204.18,APAC,PROCESSING,2026-01-07,2026-01-02,1
67614,6271,461,7,174.45,LATAM,DELIVERED,2026-01-08,2026-01-02,1
67615,2679,293,5,147.18,APAC,DELIVERED,2026-01-06,2026-01-02,1
67616,466,421,4,42.37,LATAM,SHIPPED,2026-01-07,2026-01-02,1
67617,2356,10,1,14.23,LATAM,PROCESSING,2026-01-08,2026-01-02,1
67618,6829,484,7,123.13,EU,DELIVERED,2026-01-09,2026-01-02,1
67619,4175,2,3,47.97,NA,PROCESSING,2026-01-08,2026-01-02,1
67620,499,385,1,220.9,LATAM,DELIVERED,2026-01-10,2026-01-02,1
67621,7113,76,7,197.64,LATAM,PROCESSING,2026-01-08,2026-01-02,1
67622,3134,162,3,222.12,EU,PROCESSING,2026-01-10,2026-01-02,1
67623,6684,93,4,109.47,EU,PROCESSING,2026-01-08,2026-01-02,1
67624,2135,173,7,223.92,APAC,PLACED,2026-01-07,2026-01-02,1
67625,3892,393,6,170.6,EU,PLACED,2026-01-08,2026-01-02,1
67626,5045,274,9,55.85,NA,PLACED,2026-01-06,2026-01-02,1
67627,4730,185,1,34.23,APAC,PLACED,2026-01-09,2026-01-02,1
67628,7104,102,4,245.42,NA,SHIPPED,2026-01-09,2026-01-02,1
67629,26,121,7,174.64,EU,SHIPPED,2026-01-08,2026-01-02,1
67630,6466,498,8,124.43,APAC,SHIPPED,2026-01-06,2026-01-02,1
67631,3331,75,4,182.38,APAC,CANCELLED,2026-01-10,2026-01-02,1
67632,692,3,6,79.78,LATAM,SHIPPED,2026-01-10,2026-01-02,1
67633,210,199,2,206.45,APAC,DELIVERED,2026-01-09,2026-01-02,1
67634,3934,286,3,130.83,EU,PLACED,2026-01-06,2026-01-02,1
67635,4503,384,1,55.28,NA,DELIVERED,2026-01-08,2026-01-02,1
67636,3932,115,5,26.96,LATAM,PLACED,2026-01-06,2026-01-02,1
67637,3051,419,5,124.94,NA,PLACED,2026-01-06,2026-01-02,1
67638,219,461,7,29.71,NA,PROCESSING,2026-01-07,2026-01-02,1
67639,7368,357,5,112.74,NA,DELIVERED,2026-01-10,2026-01-02,1
